Unnamed: 0,date,close,high,low,volume,qav,Cross
30,2024-03-21 23:00:30.999,65469.73,65477.18,65458.84,2.48097,162423.9061524,
31,2024-03-21 23:00:31.999,65465.98,65469.87,65463.02,0.5805,38003.2730826,
32,2024-03-21 23:00:32.999,65473.02,65482.95,65469.45,1.69387,110904.8103239,
33,2024-03-21 23:00:33.999,65478.74,65478.74,65470.13,0.30514,19978.7954963,
34,2024-03-21 23:00:34.999,65481.64,65481.64,65475.84,0.6592,43163.7178755,
35,2024-03-21 23:00:35.999,65467.67,65476.7,65461.61,1.60044,104778.3440149,
36,2024-03-21 23:00:36.999,65462.03,65464.13,65458.87,0.63712,41707.1297341,
37,2024-03-21 23:00:37.999,65465.76,65468.36,65460.14,0.28795,18850.1701877,
38,2024-03-21 23:00:38.999,65467.74,65467.74,65464.31,0.19204,12572.1454002,
39,2024-03-21 23:00:39.999,65461.66,65464.2,65457.75,0.48399,31682.4794633,
40,2024-03-21 23:00:40.999,65467.55,65467.73,65461.34,0.52242,34200.2286289,
41,2024-03-21 23:00:41.999,65464.71,65464.99,65464.71,0.15669,10257.6901479,
42,2024-03-21 23:00:42.999,65464.76,65468.84,65460.62,1.35835,88924.0655275,
43,2024-03-21 23:00:43.999,65473.41,65478.85,65465.02,0.93548,61249.2780369,
44,2024-03-21 23:00:44.999,65481.22,65484.2,65473.82,0.32605,21350.1092174,
45,2024-03-21 23:00:45.999,65483.94,65488.4,65479.98,0.97233,63672.9023519,
46,2024-03-21 23:00:46.999,65494.52,65496.4,65486.67,0.71759,46997.4636779,
47,2024-03-21 23:00:47.999,65506.19,65510.19,65493.1,1.77796,116461.3262045,
48,2024-03-21 23:00:48.999,65510.56,65511.8,65505.91,0.5955,39010.5323224,
49,2024-03-21 23:00:49.999,65515.58,65515.58,65506.38,0.96832,63435.3927218,
50,2024-03-21 23:00:50.999,65508.93,65514.18,65508.44,0.29922,19602.2489699,
51,2024-03-21 23:00:51.999,65514.0,65514.0,65514.0,0.01943,1272.93702,
52,2024-03-21 23:00:52.999,65518.79,65518.79,65509.91,0.14452,9468.2901333,
53,2024-03-21 23:00:53.999,65514.15,65514.15,65514.15,0.0001,6.551415,
54,2024-03-21 23:00:54.999,65513.45,65515.66,65513.26,0.07568,4958.1419663,
55,2024-03-21 23:00:55.999,65519.81,65519.81,65514.12,0.44472,29137.1262881,
56,2024-03-21 23:00:56.999,65522.45,65522.82,65513.76,0.59975,39295.0390468,
57,2024-03-21 23:00:57.999,65508.78,65522.61,65504.0,1.19204,78095.6611224,
58,2024-03-21 23:00:58.999,65504.41,65512.4,65500.94,1.3671,89553.3190892,
59,2024-03-21 23:00:59.999,65503.47,65508.12,65501.2,0.37892,24821.284006,
60,2024-03-21 23:01:00.999,65505.35,65505.35,65497.7,1.19296,78138.8704631,
61,2024-03-21 23:01:01.999,65497.38,65507.92,65497.38,0.26247,17192.6296738,
62,2024-03-21 23:01:02.999,65489.63,65497.71,65484.01,2.87583,188348.8363245,
63,2024-03-21 23:01:03.999,65490.01,65491.2,65484.12,0.26813,17559.5579718,
64,2024-03-21 23:01:04.999,65453.21,65484.12,65452.0,3.89949,255289.9257397,
65,2024-03-21 23:01:05.999,65444.0,65455.42,65443.83,1.69927,111213.8528253,
66,2024-03-21 23:01:06.999,65465.0,65465.0,65444.19,2.07201,135622.8702118,
67,2024-03-21 23:01:07.999,65459.5,65466.74,65456.41,0.57287,37501.8248615,
68,2024-03-21 23:01:08.999,65461.55,65461.55,65449.66,0.38282,25057.4354013,
69,2024-03-21 23:01:09.999,65461.55,65461.55,65461.55,0.0,0.0,
70,2024-03-21 23:01:10.999,65477.43,65487.28,65463.02,4.25429,278559.1456478,
71,2024-03-21 23:01:11.999,65469.55,65480.0,65467.9,0.7057,46205.7102183,
72,2024-03-21 23:01:12.999,65462.61,65472.25,65461.49,0.19651,12864.2172627,
73,2024-03-21 23:01:13.999,65476.62,65476.62,65463.02,1.01384,66376.6897346,
74,2024-03-21 23:01:14.999,65478.74,65478.74,65472.55,0.32491,21273.3082094,
75,2024-03-21 23:01:15.999,65468.14,65473.55,65465.52,0.39918,26133.719403,
76,2024-03-21 23:01:16.999,65469.45,65475.48,65469.33,0.11123,7282.1648672,
77,2024-03-21 23:01:17.999,65477.2,65477.2,65475.31,0.11155,7303.794813,
78,2024-03-21 23:01:18.999,65494.36,65494.36,65476.0,0.8237,53941.2048381,
79,2024-03-21 23:01:19.999,65480.14,65488.86,65480.14,0.56089,36730.7062091,
80,2024-03-21 23:01:20.999,65476.24,65486.36,65476.24,0.23135,15148.7479527,
81,2024-03-21 23:01:21.999,65481.34,65481.34,65476.54,0.00119,77.9188586,
82,2024-03-21 23:01:22.999,65475.44,65485.83,65473.41,0.43362,28392.5365289,
83,2024-03-21 23:01:23.999,65467.74,65478.53,65467.74,0.40998,26841.3517635,
84,2024-03-21 23:01:24.999,65456.05,65472.24,65453.34,0.63826,41781.4318419,
85,2024-03-21 23:01:25.999,65456.12,65459.47,65454.49,0.14804,9690.0164919,
86,2024-03-21 23:01:26.999,65464.0,65468.81,65460.4,1.11583,73047.5719449,
87,2024-03-21 23:01:27.999,65463.02,65472.65,65463.02,1.19586,78289.6724103,
88,2024-03-21 23:01:28.999,65467.16,65467.16,65462.34,0.09744,6378.7230038,
89,2024-03-21 23:01:29.999,65466.29,65466.29,65459.63,1.20378,78802.3764771,
90,2024-03-21 23:01:30.999,65466.34,65473.62,65461.58,0.79672,52160.108598,
91,2024-03-21 23:01:31.999,65475.99,65475.99,65464.59,0.53905,35292.6994529,
92,2024-03-21 23:01:32.999,65476.95,65476.95,65475.41,0.04296,2812.8277254,
93,2024-03-21 23:01:33.999,65476.51,65480.93,65476.51,0.16406,10742.698098,
94,2024-03-21 23:01:34.999,65488.62,65494.04,65482.67,1.9945,130614.707368,
95,2024-03-21 23:01:35.999,65481.8,65495.2,65481.55,0.15273,10001.8059226,
96,2024-03-21 23:01:36.999,65475.92,65483.73,65472.67,1.74818,114466.0301566,
97,2024-03-21 23:01:37.999,65483.97,65484.49,65476.04,0.33962,22239.4413764,
98,2024-03-21 23:01:38.999,65499.04,65499.04,65484.37,1.50063,98280.3487782,
99,2024-03-21 23:01:39.999,65500.39,65501.05,65493.9,0.06827,4471.69672,
100,2024-03-21 23:01:40.999,65503.71,65503.71,65496.21,0.30745,20137.5258182,
101,2024-03-21 23:01:41.999,65501.7,65506.25,65496.08,0.26046,17061.0631115,
102,2024-03-21 23:01:42.999,65507.2,65507.2,65502.26,0.00864,565.9795404,
103,2024-03-21 23:01:43.999,65508.88,65508.88,65504.09,0.27217,17829.1540596,
104,2024-03-21 23:01:44.999,65509.1,65511.17,65504.49,0.3015,19751.4530116,
105,2024-03-21 23:01:45.999,65513.1,65513.1,65513.09,0.00679,444.8339217,
106,2024-03-21 23:01:46.999,65512.0,65514.55,65508.8,0.44719,29295.6933511,
107,2024-03-21 23:01:47.999,65510.01,65515.99,65505.34,0.79851,52311.041602,
108,2024-03-21 23:01:48.999,65505.5,65506.38,65505.23,0.2971,19461.8128765,
109,2024-03-21 23:01:49.999,65512.72,65512.72,65509.22,0.08718,5711.3065597,
110,2024-03-21 23:01:50.999,65512.72,65512.72,65512.72,0.0,0.0,
111,2024-03-21 23:01:51.999,65509.3,65513.4,65509.3,0.06075,3979.8323854,
112,2024-03-21 23:01:52.999,65507.43,65509.08,65506.25,0.38863,25458.298371,
113,2024-03-21 23:01:53.999,65507.18,65509.96,65507.18,0.12828,8403.6004218,
114,2024-03-21 23:01:54.999,65498.27,65506.29,65496.01,1.43861,94231.2638645,
115,2024-03-21 23:01:55.999,65503.47,65504.54,65502.3,0.49328,32311.4981596,
116,2024-03-21 23:01:56.999,65495.99,65506.55,65492.0,1.54262,101042.9758365,
117,2024-03-21 23:01:57.999,65484.16,65492.0,65480.27,2.13871,140059.459838,
118,2024-03-21 23:01:58.999,65484.12,65486.93,65478.75,0.48135,31520.0675841,
119,2024-03-21 23:01:59.999,65486.15,65486.28,65480.24,0.02243,1468.7480464,
120,2024-03-21 23:02:00.999,65486.66,65486.79,65481.74,0.04157,2722.1431487,
121,2024-03-21 23:02:01.999,65489.2,65489.25,65483.19,0.28404,18601.0710905,
122,2024-03-21 23:02:02.999,65490.95,65491.97,65484.7,0.39912,26137.7343367,
123,2024-03-21 23:02:03.999,65493.66,65494.01,65489.4,0.55434,36305.2050904,
124,2024-03-21 23:02:04.999,65497.09,65497.09,65489.91,0.70896,46431.3943595,
125,2024-03-21 23:02:05.999,65495.04,65497.39,65492.48,0.31438,20590.5616459,
126,2024-03-21 23:02:06.999,65496.94,65499.12,65495.82,0.23974,15702.333347,
127,2024-03-21 23:02:07.999,65501.72,65506.25,65497.9,0.67843,44437.9778157,
128,2024-03-21 23:02:08.999,65510.19,65510.47,65501.72,0.34544,22629.4304771,
129,2024-03-21 23:02:09.999,65511.8,65511.8,65504.9,0.37987,24885.0834801,
130,2024-03-21 23:02:10.999,65512.34,65520.0,65510.46,0.97597,63941.1681145,
131,2024-03-21 23:02:11.999,65517.35,65517.35,65512.93,0.34624,22683.8754537,
132,2024-03-21 23:02:12.999,65518.33,65521.28,65513.64,0.57204,37478.8565649,
133,2024-03-21 23:02:13.999,65511.77,65518.97,65510.93,0.73083,47880.604092,
134,2024-03-21 23:02:14.999,65512.47,65515.84,65509.21,0.83899,54964.2597759,
135,2024-03-21 23:02:15.999,65511.64,65514.3,65511.64,0.49113,32175.4341877,
136,2024-03-21 23:02:16.999,65514.3,65514.3,65511.07,0.1049,6872.4342929,
137,2024-03-21 23:02:17.999,65504.0,65513.75,65504.0,0.67279,44074.2238609,
138,2024-03-21 23:02:18.999,65512.89,65514.15,65502.8,0.40369,26445.0227883,
139,2024-03-21 23:02:19.999,65518.48,65518.97,65513.68,1.11788,73238.6933823,
140,2024-03-21 23:02:20.999,65516.73,65522.98,65514.52,0.84381,55285.9797436,
141,2024-03-21 23:02:21.999,65516.07,65521.55,65515.05,0.54438,35666.2939089,
142,2024-03-21 23:02:22.999,65515.61,65515.98,65512.83,0.6113,40048.5859748,
143,2024-03-21 23:02:23.999,65521.13,65521.13,65515.73,0.06188,4054.2561741,
144,2024-03-21 23:02:24.999,65519.68,65523.69,65514.59,0.65836,43135.5747796,
145,2024-03-21 23:02:25.999,65522.41,65523.27,65515.38,0.27172,17802.9924189,
146,2024-03-21 23:02:26.999,65522.61,65524.0,65516.29,0.39214,25694.093831,
147,2024-03-21 23:02:27.999,65517.78,65517.93,65512.71,0.43082,28224.8955833,
148,2024-03-21 23:02:28.999,65522.4,65522.4,65507.07,1.21432,79557.2362894,
149,2024-03-21 23:02:29.999,65516.13,65522.03,65516.13,0.45818,30018.8368757,
150,2024-03-21 23:02:30.999,65525.11,65525.11,65516.92,0.41294,27057.1206497,
151,2024-03-21 23:02:31.999,65519.62,65525.98,65516.92,0.71591,46907.3916939,
152,2024-03-21 23:02:32.999,65514.06,65519.87,65512.78,0.38351,25125.870966,
153,2024-03-21 23:02:33.999,65515.6,65515.6,65510.93,0.07829,5128.9948683,
154,2024-03-21 23:02:34.999,65507.95,65510.19,65507.95,0.16611,10881.8077429,
155,2024-03-21 23:02:35.999,65514.2,65514.2,65509.26,0.12574,8237.5140108,
156,2024-03-21 23:02:36.999,65513.25,65513.25,65513.25,0.00064,41.92848,
157,2024-03-21 23:02:37.999,65496.74,65513.25,65495.77,1.00653,65929.838691,
158,2024-03-21 23:02:38.999,65500.14,65500.8,65496.75,0.10788,7066.2052503,
159,2024-03-21 23:02:39.999,65517.93,65517.93,65500.26,2.73156,178944.6589769,
160,2024-03-21 23:02:40.999,65520.0,65522.99,65517.51,0.40783,26721.0939495,
161,2024-03-21 23:02:41.999,65517.27,65518.81,65517.27,0.01058,693.1756324,
162,2024-03-21 23:02:42.999,65526.75,65529.4,65516.39,0.2803,18366.7534703,
163,2024-03-21 23:02:43.999,65528.14,65531.19,65526.74,0.83077,54440.5337099,
164,2024-03-21 23:02:44.999,65532.0,65536.9,65530.69,0.39537,25910.3779393,
165,2024-03-21 23:02:45.999,65534.58,65540.68,65533.91,1.04008,68164.6538881,
166,2024-03-21 23:02:46.999,65542.32,65546.61,65538.9,0.52588,34467.7436587,
167,2024-03-21 23:02:47.999,65547.71,65551.77,65547.71,0.55314,36257.932741,
168,2024-03-21 23:02:48.999,65547.4,65551.64,65547.4,0.11165,7318.4628592,
169,2024-03-21 23:02:49.999,65552.53,65555.8,65550.93,0.81216,53240.0066635,
170,2024-03-21 23:02:50.999,65553.11,65560.38,65551.38,3.34198,219085.5285788,
171,2024-03-21 23:02:51.999,65558.41,65558.73,65552.01,0.36046,23630.5215266,
172,2024-03-21 23:02:52.999,65558.84,65561.99,65555.23,0.46886,30738.2326546,
173,2024-03-21 23:02:53.999,65559.23,65563.0,65557.31,0.2229,14613.9156489,
174,2024-03-21 23:02:54.999,65559.48,65559.48,65559.48,0.07,4589.1636,
175,2024-03-21 23:02:55.999,65562.71,65562.71,65559.6,0.01312,860.1451242,
176,2024-03-21 23:02:56.999,65561.4,65564.59,65559.48,0.15892,10419.3642326,
177,2024-03-21 23:02:57.999,65567.0,65570.0,65562.53,1.10559,72489.0253299,
178,2024-03-21 23:02:58.999,65552.72,65564.61,65549.5,1.33422,87468.5411185,
179,2024-03-21 23:02:59.999,65551.07,65556.57,65549.94,0.26781,17556.0716714,
180,2024-03-21 23:03:00.999,65537.9,65552.16,65537.9,0.79841,52331.3848065,
181,2024-03-21 23:03:01.999,65541.81,65542.82,65537.91,0.19726,12928.8980868,
182,2024-03-21 23:03:02.999,65533.37,65546.15,65533.37,1.32798,87031.4108815,
183,2024-03-21 23:03:03.999,65520.98,65538.09,65520.98,1.45357,95254.6052057,
184,2024-03-21 23:03:04.999,65523.83,65523.86,65517.73,0.5707,37392.9111894,
185,2024-03-21 23:03:05.999,65517.48,65525.78,65517.48,0.13173,8630.6620011,
186,2024-03-21 23:03:06.999,65521.86,65525.65,65516.67,0.41436,27149.7093247,
187,2024-03-21 23:03:07.999,65511.93,65524.6,65510.19,0.52196,34195.9022493,
188,2024-03-21 23:03:08.999,65515.93,65516.32,65514.12,0.02088,1367.9549212,
189,2024-03-21 23:03:09.999,65509.09,65512.91,65509.09,0.08691,5693.5043468,
190,2024-03-21 23:03:10.999,65512.5,65515.92,65512.5,0.24493,16046.4899762,
191,2024-03-21 23:03:11.999,65512.27,65516.47,65512.27,0.26611,17434.3517244,
192,2024-03-21 23:03:12.999,65517.35,65517.35,65515.77,0.52023,34083.6777027,
193,2024-03-21 23:03:13.999,65520.39,65532.29,65513.79,3.47225,227513.3701963,
194,2024-03-21 23:03:14.999,65514.69,65516.91,65506.72,0.52049,34098.0261556,
195,2024-03-21 23:03:15.999,65510.32,65515.8,65510.32,0.00079,51.755334,
196,2024-03-21 23:03:16.999,65518.05,65526.86,65516.08,1.6146,105791.1532077,
197,2024-03-21 23:03:17.999,65518.04,65519.2,65510.51,0.72645,47593.0094396,
198,2024-03-21 23:03:18.999,65514.79,65518.04,65510.19,0.38494,25218.4909568,
199,2024-03-21 23:03:19.999,65515.32,65518.05,65514.26,0.20691,13555.6699984,
200,2024-03-21 23:03:20.999,65532.44,65532.44,65518.55,1.35425,88737.9280043,
201,2024-03-21 23:03:21.999,65546.15,65546.15,65530.69,1.4938,97899.0954,
202,2024-03-21 23:03:22.999,65519.65,65542.12,65519.29,2.57784,168926.8878281,
203,2024-03-21 23:03:23.999,65534.37,65535.79,65523.61,1.22557,80309.869547,
204,2024-03-21 23:03:24.999,65524.57,65538.95,65524.26,1.26836,83117.3459254,
205,2024-03-21 23:03:25.999,65520.13,65527.36,65516.17,0.84623,55444.8480893,
206,2024-03-21 23:03:26.999,65522.08,65526.92,65522.08,0.96975,63542.5520346,
207,2024-03-21 23:03:27.999,65527.14,65529.41,65526.22,0.22952,15039.9523439,
208,2024-03-21 23:03:28.999,65522.18,65526.32,65521.83,0.42701,27979.412887,
209,2024-03-21 23:03:29.999,65515.74,65521.18,65512.16,0.74281,48665.6728344,
210,2024-03-21 23:03:30.999,65513.52,65519.14,65513.52,0.08958,5868.9089456,
211,2024-03-21 23:03:31.999,65516.15,65519.29,65516.15,0.26545,17391.7887808,
212,2024-03-21 23:03:32.999,65512.32,65516.0,65509.25,0.35719,23400.2004614,
213,2024-03-21 23:03:33.999,65508.12,65514.24,65502.63,1.36969,89726.3610009,
214,2024-03-21 23:03:34.999,65500.24,65507.3,65498.75,0.38625,25300.5287565,
215,2024-03-21 23:03:35.999,65504.52,65504.52,65499.13,0.11169,7315.6811808,
216,2024-03-21 23:03:36.999,65506.41,65506.66,65504.03,0.17212,11274.959497,
217,2024-03-21 23:03:37.999,65506.76,65507.9,65502.99,0.22714,14878.9045152,
218,2024-03-21 23:03:38.999,65503.4,65512.26,65503.4,1.46069,95686.3513627,
219,2024-03-21 23:03:39.999,65508.34,65508.34,65502.33,0.18757,12287.0156258,
220,2024-03-21 23:03:40.999,65504.17,65504.17,65499.78,0.68933,45152.5444607,
221,2024-03-21 23:03:41.999,65495.55,65505.35,65489.28,1.9261,126147.0692532,
222,2024-03-21 23:03:42.999,65509.51,65509.82,65496.01,1.71681,112458.2913728,
223,2024-03-21 23:03:43.999,65512.51,65518.8,65509.84,0.9783,64091.6649741,
224,2024-03-21 23:03:44.999,65500.94,65515.81,65500.62,0.90131,59038.3250703,
225,2024-03-21 23:03:45.999,65507.73,65508.08,65505.66,0.37978,24878.3924693,
226,2024-03-21 23:03:46.999,65508.81,65512.55,65508.81,0.91918,60215.5685002,
227,2024-03-21 23:03:47.999,65500.63,65508.61,65499.61,0.16482,10796.2181056,
228,2024-03-21 23:03:48.999,65502.93,65503.87,65500.01,0.95666,62663.2564308,
229,2024-03-21 23:03:49.999,65504.06,65505.36,65500.62,0.3422,22415.2744273,
230,2024-03-21 23:03:50.999,65502.7,65505.85,65500.85,0.55491,36347.8428344,
231,2024-03-21 23:03:51.999,65505.86,65505.86,65505.8,0.02997,1963.2100242,
232,2024-03-21 23:03:52.999,65506.8,65509.19,65505.85,1.02894,67402.6692762,
233,2024-03-21 23:03:53.999,65501.77,65507.86,65498.9,1.58074,103543.2876902,
234,2024-03-21 23:03:54.999,65503.67,65503.67,65498.59,0.86201,56463.0887495,
235,2024-03-21 23:03:55.999,65507.9,65509.23,65501.32,2.38123,155983.1044866,
236,2024-03-21 23:03:56.999,65520.0,65520.0,65504.0,1.36035,89121.6409022,
237,2024-03-21 23:03:57.999,65524.12,65526.53,65516.27,1.51954,99567.0998779,
238,2024-03-21 23:03:58.999,65523.38,65526.53,65523.26,0.18401,12057.2961007,
239,2024-03-21 23:03:59.999,65533.78,65533.78,65524.82,0.3445,22575.0950616,
240,2024-03-21 23:04:00.999,65540.0,65540.0,65529.78,0.86152,56460.6607545,
241,2024-03-21 23:04:01.999,65535.41,65541.35,65531.5,0.52583,34459.5909477,
242,2024-03-21 23:04:02.999,65533.01,65535.28,65532.22,0.12595,8253.9280466,
243,2024-03-21 23:04:03.999,65527.8,65533.16,65524.67,0.98144,64311.4084115,
244,2024-03-21 23:04:04.999,65518.92,65526.82,65518.05,0.75232,49294.8068023,
245,2024-03-21 23:04:05.999,65532.74,65532.74,65525.92,0.6651,43583.228787,
246,2024-03-21 23:04:06.999,65522.78,65529.14,65516.81,0.80763,52917.6076311,
247,2024-03-21 23:04:07.999,65512.32,65517.78,65507.76,1.05823,69328.9689719,
248,2024-03-21 23:04:08.999,65504.01,65512.17,65504.01,0.52263,34235.4161576,
249,2024-03-21 23:04:09.999,65507.07,65518.05,65507.07,1.41722,92845.3779023,
250,2024-03-21 23:04:10.999,65507.07,65507.07,65507.07,0.0,0.0,
251,2024-03-21 23:04:11.999,65507.07,65507.07,65507.07,0.0,0.0,
252,2024-03-21 23:04:12.999,65492.0,65507.84,65488.79,3.79452,248525.8272693,
253,2024-03-21 23:04:13.999,65496.23,65498.89,65492.0,1.50711,98711.7232787,
254,2024-03-21 23:04:14.999,65493.55,65499.08,65492.14,0.0806,5279.0866168,
255,2024-03-21 23:04:15.999,65490.79,65493.56,65490.79,0.45459,29771.6833654,
256,2024-03-21 23:04:16.999,65496.73,65496.73,65495.44,0.06412,4199.6500954,
257,2024-03-21 23:04:17.999,65497.73,65497.73,65497.73,0.00038,24.8891374,
258,2024-03-21 23:04:18.999,65483.88,65493.88,65476.46,3.73194,244380.523227,
259,2024-03-21 23:04:19.999,65480.19,65482.46,65475.77,1.14528,74992.0351028,
260,2024-03-21 23:04:20.999,65488.01,65494.85,65479.95,1.63166,106851.6064587,
261,2024-03-21 23:04:21.999,65479.56,65487.19,65474.51,2.37253,155352.3108804,
262,2024-03-21 23:04:22.999,65481.62,65481.74,65481.61,0.12219,8001.201866,
263,2024-03-21 23:04:23.999,65476.0,65481.62,65472.33,0.51194,33520.0503569,
264,2024-03-21 23:04:24.999,65469.92,65479.54,65466.22,1.66627,109086.7713406,
265,2024-03-21 23:04:25.999,65467.67,65470.04,65463.94,0.93251,61048.6780878,
266,2024-03-21 23:04:26.999,65460.85,65467.67,65457.37,0.37858,24782.3142734,
267,2024-03-21 23:04:27.999,65451.23,65460.85,65451.23,0.61216,40070.8300094,
268,2024-03-21 23:04:28.999,65455.76,65456.56,65446.0,1.14864,75181.7978415,
269,2024-03-21 23:04:29.999,65450.08,65456.0,65449.41,0.80296,52555.7404314,
270,2024-03-21 23:04:30.999,65464.24,65464.24,65452.13,0.42653,27920.2881711,
271,2024-03-21 23:04:31.999,65465.04,65474.77,65460.74,2.61969,171507.805426,
272,2024-03-21 23:04:32.999,65455.06,65470.2,65451.45,1.37694,90135.159598,
273,2024-03-21 23:04:33.999,65456.54,65458.44,65455.46,0.21735,14227.1527454,
274,2024-03-21 23:04:34.999,65445.51,65460.39,65443.0,2.07987,136128.0930402,
275,2024-03-21 23:04:35.999,65442.67,65447.45,65439.43,1.36414,89273.4883087,
276,2024-03-21 23:04:36.999,65442.17,65445.95,65436.03,1.78281,116666.3192706,
277,2024-03-21 23:04:37.999,65437.33,65442.08,65434.68,0.49004,32066.6962565,
278,2024-03-21 23:04:38.999,65446.21,65446.21,65436.15,0.62396,40832.9334629,
279,2024-03-21 23:04:39.999,65444.36,65448.58,65442.23,0.38131,24955.1969091,
280,2024-03-21 23:04:40.999,65438.08,65455.9,65438.08,2.62485,171792.9890969,
281,2024-03-21 23:04:41.999,65441.25,65442.71,65434.83,0.90428,59174.660929,
282,2024-03-21 23:04:42.999,65448.94,65454.3,65441.96,1.69358,110839.7106883,
283,2024-03-21 23:04:43.999,65451.36,65456.19,65447.43,0.42549,27849.7668541,
284,2024-03-21 23:04:44.999,65452.0,65452.0,65447.55,0.08267,5410.8743008,
285,2024-03-21 23:04:45.999,65444.0,65454.03,65444.0,0.31677,20731.4038185,
286,2024-03-21 23:04:46.999,65434.83,65448.71,65430.34,1.72218,112696.769134,
287,2024-03-21 23:04:47.999,65437.21,65441.68,65437.21,0.15696,10271.5296768,
288,2024-03-21 23:04:48.999,65448.37,65448.37,65440.46,0.77197,50520.8057165,
289,2024-03-21 23:04:49.999,65443.87,65451.73,65439.43,1.24313,81355.7305087,
290,2024-03-21 23:04:50.999,65443.5,65443.74,65443.5,0.01121,733.6238358,
291,2024-03-21 23:04:51.999,65439.34,65443.12,65435.81,0.72862,47678.7343621,
292,2024-03-21 23:04:52.999,65441.34,65441.35,65438.93,0.22707,14859.7021833,
293,2024-03-21 23:04:53.999,65439.53,65443.29,65436.7,0.05717,3741.0790855,
294,2024-03-21 23:04:54.999,65435.81,65439.35,65435.81,0.25917,16959.0318195,
295,2024-03-21 23:04:55.999,65441.69,65441.69,65438.34,0.20815,13621.2668939,
296,2024-03-21 23:04:56.999,65435.81,65443.99,65435.81,1.07089,70078.7348963,
297,2024-03-21 23:04:57.999,65444.68,65444.68,65436.74,0.52787,34545.5543882,
298,2024-03-21 23:04:58.999,65437.54,65445.02,65433.82,1.14616,75000.9950415,
299,2024-03-21 23:04:59.999,65437.39,65441.36,65437.39,0.26513,17349.7452456,
300,2024-03-21 23:05:00.999,65434.32,65439.45,65433.9,0.33647,22017.7006376,
301,2024-03-21 23:05:01.999,65431.87,65433.7,65424.16,1.72944,113156.6593319,
302,2024-03-21 23:05:02.999,65440.16,65440.27,65431.34,0.99616,65185.2383211,
303,2024-03-21 23:05:03.999,65447.15,65453.2,65436.73,2.73208,178801.0779798,
304,2024-03-21 23:05:04.999,65444.37,65448.73,65433.19,2.0021,131020.1900293,
305,2024-03-21 23:05:05.999,65447.39,65447.86,65442.15,0.33337,21817.5934979,
306,2024-03-21 23:05:06.999,65444.71,65450.99,65444.71,0.44875,29370.4923623,
307,2024-03-21 23:05:07.999,65442.14,65445.31,65442.14,0.42826,28027.0176632,
308,2024-03-21 23:05:08.999,65448.0,65448.0,65440.49,0.32372,21186.6080124,
309,2024-03-21 23:05:09.999,65446.86,65448.0,65437.21,0.91537,59903.253912,
310,2024-03-21 23:05:10.999,65449.74,65450.91,65446.85,0.59749,39104.795066,
