TP,SL,Balance
4.616119252300473,3.6724000632202736,1077.0
4.716119252300473,3.6724000632202736,1080.32
4.616119252300473,3.772400063220273,1071.45
4.616119252312524,3.6724000632206484,1077.0
4.716119252312525,3.6724000632206484,1080.32
4.616119252312524,3.7724000632206485,1071.45
4.6161192523220285,3.672400063220944,1077.0
4.716119252322029,3.672400063220944,1080.32
4.6161192523220285,3.772400063220944,1071.45
4.6161192523145305,3.6724000632207106,1077.0
4.716119252314531,3.6724000632207106,1080.32
4.6161192523145305,3.7724000632207106,1071.45
4.616119252316115,3.67240006322076,1077.0
4.7161192523161155,3.67240006322076,1080.32
4.616119252316115,3.77240006322076,1071.45
4.616119252317365,3.672400063220799,1077.0
4.716119252317365,3.672400063220799,1080.32
4.616119252317365,3.772400063220799,1071.45
4.6161192523183505,3.6724000632208296,1077.0
4.71611925231835,3.6724000632208296,1080.32
4.6161192523183505,3.7724000632208297,1071.45
4.616119252319128,3.6724000632208535,1077.0
4.716119252319128,3.6724000632208535,1080.32
4.616119252319128,3.7724000632208536,1071.45
4.6161192523197405,3.6724000632208726,1077.0
4.716119252319741,3.6724000632208726,1080.32
4.6161192523197405,3.7724000632208727,1071.45
4.616119252320225,3.6724000632208877,1077.0
4.716119252320224,3.6724000632208877,1080.32
4.616119252320225,3.772400063220888,1071.45
4.616119252320606,3.6724000632208997,1077.0
4.716119252320605,3.6724000632208997,1080.32
4.616119252320606,3.7724000632209,1071.45
4.616119252320907,3.672400063220909,1077.0
4.716119252320906,3.672400063220909,1080.32
4.616119252320907,3.772400063220909,1071.45
4.616119252321144,3.6724000632209166,1077.0
4.7161192523211435,3.6724000632209166,1080.32
4.616119252321144,3.7724000632209163,1071.45
4.61611925232133,3.6724000632209224,1077.0
4.716119252321331,3.6724000632209224,1080.32
4.61611925232133,3.772400063220922,1071.45
4.616119252321181,3.6724000632209175,1077.0
4.716119252321181,3.6724000632209175,1080.32
4.616119252321181,3.7724000632209176,1071.45
4.616119252321212,3.6724000632209184,1077.0
4.716119252321213,3.6724000632209184,1080.32
4.616119252321212,3.7724000632209185,1071.45
4.616119252321237,3.6724000632209193,1077.0
4.716119252321238,3.6724000632209193,1080.32
4.616119252321237,3.7724000632209194,1071.45
4.6161192523212575,3.6724000632209197,1077.0
4.716119252321257,3.6724000632209197,1080.32
4.6161192523212575,3.77240006322092,1071.45
4.616119252321273,3.6724000632209206,1077.0
4.716119252321272,3.6724000632209206,1080.32
4.616119252321273,3.7724000632209203,1071.45
4.616119252321285,3.6724000632209206,1077.0
4.716119252321285,3.6724000632209206,1080.32
4.616119252321285,3.7724000632209207,1071.45
4.616119252321295,3.672400063220921,1077.0
4.7161192523212945,3.672400063220921,1080.32
4.616119252321295,3.772400063220921,1071.45
4.616119252321302,3.6724000632209215,1077.0
4.7161192523213025,3.6724000632209215,1080.32
4.616119252321302,3.772400063220921,1071.45
4.616119252321308,3.6724000632209215,1077.0
4.716119252321308,3.6724000632209215,1080.32
4.616119252321308,3.7724000632209216,1071.45
4.616119252321313,3.6724000632209215,1077.0
4.716119252321313,3.6724000632209215,1080.32
4.616119252321313,3.7724000632209216,1071.45
4.616119252321317,3.672400063220922,1077.0
4.716119252321317,3.672400063220922,1080.32
4.616119252321317,3.772400063220922,1071.45
4.61611925232132,3.672400063220922,1077.0
4.716119252321319,3.672400063220922,1080.32
4.61611925232132,3.772400063220922,1071.45
4.616119252321317,3.672400063220922,1077.0
4.716119252321317,3.672400063220922,1080.32
